city_id,temp_max,temp_min,temp,pressure,humidity,windspeed,winddeg,clouds,rain,dt_iso
3160606,288.15,284.26,285.88,1015,79,1,166,80,0.00833333333333333,23.09.2016 00:00
3160606,287.04,284.26,285.34,1015,82,1,166,80,0.00833333333333333,23.09.2016 01:00
3160606,287.04,283.71,285.09,1014,85,1,165,68,0.30,23.09.2016 02:00
3160606,287.04,283.71,285.06,1014,86,1,165,68,0.30,23.09.2016 03:00
3160606,287.04,283.71,285.12,1013,89,1,165,68,0.30,23.09.2016 04:00
3160606,287.59,283.71,285.31,1013,90,1,211,88,0.30,23.09.2016 05:00
3160606,287.59,283.71,285.35,1013,91,0,307,88,0.30,23.09.2016 06:00
3160606,287.04,284.26,285.37,1013,93,1,211,88,0.90,23.09.2016 07:00
3160606,288.15,284.82,286.17,1012,93,1,183,80,0.30,23.09.2016 08:00
3160606,290.93,285.37,287.76,1012,91,1,101,80,0.30,23.09.2016 09:00
3160606,288.15,285.93,287.06,1011,90,1,183,80,0.90,23.09.2016 10:00
3160606,288.15,285.93,287.03,1011,92,2,213,12,0.90,23.09.2016 11:00
3160606,289.82,285.93,287.7,1011,93,2,213,12,0.30,23.09.2016 12:00
3160606,290.93,287.04,288.7,1011,89,2,213,12,0.30,23.09.2016 13:00
3160606,290.93,289.26,289.99,1010,72,2,265,32,0,23.09.2016 14:00
3160606,290.93,289.82,290.23,1009,77,0,259,32,0.30,23.09.2016 15:00
3160606,290.45,289.26,290.02,1009,77,1,315,32,0,23.09.2016 16:00
3160606,290.37,288.55,289.56,1014,87,3,284,0,0,23.09.2016 17:00
3160606,286.48,285.25,285.71,1015,86,3,284,0,0,23.09.2016 18:00
3160606,284.82,283.55,284.03,1012,60,3,298,0,0.30,23.09.2016 19:00
3160606,284.26,282.59,283.21,1013,67,2,290,0,0.000833333333333333,23.09.2016 20:00
3160606,283.15,281.48,282.23,1013,69,1,243,0,0.000833333333333333,23.09.2016 21:00
3160606,282.59,280.37,281.49,1013,72,2,290,0,0.000833333333333333,23.09.2016 22:00
3160606,282.04,279.82,281.08,1017,81,2,283,0,0,23.09.2016 23:00
3160606,281.48,279.82,280.49,1013,72,2,283,0,0,24.09.2016 00:00
3160606,281.48,279.25,280.01,1014,77,2,283,0,0,24.09.2016 01:00
3160606,280.93,279.15,279.79,1014,78,1,275,0,0,24.09.2016 02:00
3160606,280.37,278.71,279.32,1014,80,0,234,0,0,24.09.2016 03:00
3160606,279.82,278.15,278.77,1018,99,1,275,0,0,24.09.2016 04:00
3160606,279.26,277.59,278.21,1015,83,1,260,8,0,24.09.2016 05:00
3160606,283.15,277.85,279.74,1015,83,0,312,8,0,24.09.2016 06:00
3160606,282.59,278.71,280.24,1015,84,1,320,8,0,24.09.2016 07:00
3160606,284.82,279.82,281.88,1018,88,1,320,20,0,24.09.2016 08:00
3160606,289.26,281.48,284.27,1018,77,1,320,20,0,24.09.2016 09:00
3160606,290.93,284.26,286.36,1015,91,1,320,20,0,24.09.2016 10:00
3160606,292.04,285.37,288,1018,53,1,179,20,0,24.09.2016 11:00
3160606,292.59,287.59,289.18,1018,52,1,179,20,0,24.09.2016 12:00
3160606,293.15,287.59,289.37,1016,72,1,179,20,0,24.09.2016 13:00
3160606,294.0395,294.0395,294.0395,1014,76,3,199,38,0,24.09.2016 14:00
3160606,292.04,287.04,288.91,1014,61,2,217,12,0,24.09.2016 15:00
3160606,290.93,286.48,288.38,1015,78,2,217,12,0,24.09.2016 16:00
3160606,289.82,286.48,287.79,1016,72,3,212,36,0.00166666666666667,24.09.2016 17:00
3160606,289.82,285.93,287.61,1015,82,3,212,36,0.00166666666666667,24.09.2016 18:00
3160606,289.82,285.93,287.45,1015,83,3,212,36,0.00166666666666667,24.09.2016 19:00
3160606,289.26,286.48,287.64,1013,77,2,212,56,0.0166666666666667,24.09.2016 20:00
3160606,289.82,285.93,287.86,1015,85,2,212,56,0.0166666666666667,24.09.2016 21:00
3160606,289.82,285.93,287.95,1015,86,2,212,56,0.0166666666666667,24.09.2016 22:00
3160606,289.82,285.93,287.61,1015,86,2,217,20,0.00666666666666667,24.09.2016 23:00
3160606,289.82,285.93,287.89,1013,76,2,217,20,0.00666666666666667,25.09.2016 00:00
3160606,289.82,285.93,287.93,1015,86,2,217,20,0.00666666666666667,25.09.2016 01:00
3160606,289.82,285.93,287.87,1015,86,2,205,64,0.00166666666666667,25.09.2016 02:00
3160606,289.26,285.93,287.87,1015,87,2,205,64,0.00166666666666667,25.09.2016 03:00
3160606,289.26,285.93,287.7,1014,87,2,205,64,0.00166666666666667,25.09.2016 04:00
3160606,289.26,285.93,287.45,1016,80,2,200,88,0.025,25.09.2016 05:00
3160606,289.45,285.93,286.91,1017,73,2,200,88,0.025,25.09.2016 06:00
3160606,289.82,287.04,288.07,1015,88,2,200,88,0.025,25.09.2016 07:00
3160606,290.45,287.59,289.05,1015,88,2,188,92,0.005,25.09.2016 08:00
3160606,292.04,288.15,290.03,1014,69,2,188,92,0.005,25.09.2016 09:00
3160606,293.05,289.26,291.02,1015,86,2,188,92,0.005,25.09.2016 10:00
3160606,293.71,289.82,291.68,1016,84,3,184,56,0,25.09.2016 11:00
3160606,293.15,290.37,292.02,1016,82,3,184,56,0,25.09.2016 12:00
3160606,292.85,290.37,292.08,1014,59,0,92,56,0,25.09.2016 13:00
3160606,295.246,295.246,295.246,1012,71,3,144,60,0.01,25.09.2016 14:00
3160606,292.25,290.37,291.41,1014,62,3,178,32,0,25.09.2016 15:00
3160606,292.04,289.26,290.85,1015,82,3,178,32,0,25.09.2016 16:00
3160606,290.37,288.15,289.14,1014,76,0,316,24,0,25.09.2016 17:00
3160606,289.82,287.04,288.47,1014,80,2,74,24,0,25.09.2016 18:00
3160606,289.55,287.59,288.42,1016,85,3,173,92,0,25.09.2016 19:00
3160606,289.26,287.04,288.26,1015,84,3,173,92,0,25.09.2016 20:00
3160606,289.26,287.04,287.9,1015,83,3,173,92,0,25.09.2016 21:00
3160606,289.65,286.48,287.92,1014,81,0,188,92,0,25.09.2016 22:00
3160606,289.26,287.04,287.92,1014,79,0,129,92,0,25.09.2016 23:00
3160606,289.45,286.48,287.81,1014,81,0,324,92,0,26.09.2016 00:00
3160606,289.75,286.48,288.15,1013,82,1,74,92,0.00166666666666667,26.09.2016 01:00
3160606,289.85,285.93,288.03,1013,82,0,73,92,0.00166666666666667,26.09.2016 02:00
3160606,289.95,285.93,288.05,1016,77,3,173,92,0.00166666666666667,26.09.2016 03:00
3160606,289.85,285.93,288.01,1013,83,1,268,92,0.00166666666666667,26.09.2016 04:00
3160606,289.75,285.93,288.12,1013,82,3,178,92,0.30,26.09.2016 05:00
3160606,288.95,285.93,287.65,1016,92,3,178,92,0.90,26.09.2016 06:00
3160606,289.26,285.93,287.58,1013,90,3,178,92,0.90,26.09.2016 07:00
3160606,289.26,285.93,287.74,1013,93,2,231,100,0.30,26.09.2016 08:00
3160606,289.82,285.93,288.16,1013,100,3,180,100,0.30,26.09.2016 09:00
3160606,292.04,286.48,289.53,1014,100,1,180,100,0.30,26.09.2016 10:00
3160606,293.15,287.04,290.91,1015,66,2,192,0,0.0166666666666667,26.09.2016 11:00
3160606,294.26,288.71,291.57,1015,64,0,219,0,0.0166666666666667,26.09.2016 12:00
3160606,294.26,290.93,292.73,1016,46,0,319,0,0.0166666666666667,26.09.2016 13:00
3160606,294.05,292.04,292.98,1016,40,2,199,0,0,26.09.2016 14:00
3160606,298.71,294.26,296,1019,33,2,199,0,0,26.09.2016 15:00
3160606,300.37,292.59,295.27,1019,34,2,199,0,0,26.09.2016 16:00
3160606,295.93,290.93,293.08,1016,92,3,180,0,0,26.09.2016 17:00
3160606,289.26,287.59,288.69,1020,65,2,203,0,0,26.09.2016 18:00
3160606,285.35,284.82,285.08,1021,80,2,203,0,0,26.09.2016 19:00
3160606,287.04,284.15,284.82,1019,87,2,211,8,0,26.09.2016 20:00
3160606,286.48,283.15,284.1,1019,87,2,211,8,0,26.09.2016 21:00
3160606,285.93,282.04,283.08,1022,95,2,211,8,0,26.09.2016 22:00
3160606,284.82,280.93,282.53,1020,89,1,195,32,0,26.09.2016 23:00
3160606,284.82,280.37,282.05,1018,100,1,233,32,0,27.09.2016 00:00
3160606,284.26,279.82,281.85,1020,90,1,195,32,0,27.09.2016 01:00
3160606,283.71,279.25,281.6,1020,90,2,211,56,0,27.09.2016 02:00
3160606,283.71,278.71,281.3,1018,100,2,211,56,0,27.09.2016 03:00
3160606,283.15,278.65,281.14,1020,90,2,211,56,0,27.09.2016 04:00
3160606,283.15,278.15,280.92,1018,100,1,208,12,0,27.09.2016 05:00
3160606,283.15,278.71,281.23,1020,91,1,208,12,0,27.09.2016 06:00
3160606,284.26,279.26,282.17,1018,100,1,208,12,0,27.09.2016 07:00
3160606,291.48,279.82,284.23,1018,88,1,212,56,0,27.09.2016 08:00
3160606,294.26,280.93,285.33,1019,91,1,212,56,0,27.09.2016 09:00
3160606,293.71,283.15,286.44,1017,88,3,231,56,0,27.09.2016 10:00
3160606,293.15,285.93,288.24,1017,79,4,230,8,0.90,27.09.2016 11:00
3160606,288.12,288.12,288.12,1017,71,4,215,8,0,27.09.2016 12:00
3160606,289.35,287.04,288,1018,64,3,201,8,0,27.09.2016 13:00
3160606,290.37,287.04,288.3,1016,83,5,186,32,0,27.09.2016 14:00
3160606,289.82,287.04,288.06,1014,80,5,186,32,0,27.09.2016 15:00
3160606,289.82,286.48,287.86,1014,81,5,186,32,0.30,27.09.2016 16:00
3160606,289.82,285.93,287.6,1009,95,7,220,92,0.30,27.09.2016 17:00
3160606,289.26,285.93,287.34,1010,83,6,189,92,0.30,27.09.2016 18:00
3160606,288.71,285.37,287.06,1008,83,6,189,92,0.30,27.09.2016 19:00
3160606,287.95,285.37,286.66,1007,83,7,203,92,0.90,27.09.2016 20:00
3160606,288.15,285.37,286.69,1005,88,7,203,92,0.90,27.09.2016 21:00
3160606,288.71,285.93,287.09,1003,90,7,203,92,0.90,27.09.2016 22:00
3160606,287.85,284.82,286.53,1003,90,4,234,48,0.30,27.09.2016 23:00
3160606,287.04,284.26,285.9,1000,67,4,234,48,0.30,28.09.2016 00:00
3160606,287.04,283.71,285.43,1001,87,4,234,48,0.30,28.09.2016 01:00
3160606,287.04,283.71,285.5,1001,85,4,220,76,0,28.09.2016 02:00
3160606,287.59,283.71,285.36,1002,69,4,220,76,0,28.09.2016 03:00
3160606,287.04,283.71,285.02,1001,74,4,220,76,0,28.09.2016 04:00
3160606,285.25,283.71,283.98,1000,79,3,226,8,0.00333333333333333,28.09.2016 05:00
3160606,287.04,283.15,284.85,996,75,3,226,8,0.00333333333333333,28.09.2016 06:00
3160606,288.15,283.71,285.63,996,68,1,309,8,0.00333333333333333,28.09.2016 07:00
3160606,290.37,283.71,286.65,997,67,3,241,0,0,28.09.2016 08:00
3160606,291.48,284.82,288,997,56,2,323,0,0,28.09.2016 09:00
3160606,292.04,284.82,288.47,997,51,2,296,0,0,28.09.2016 10:00
3160606,292.04,289.82,291.11,997,46,1,289,0,0,28.09.2016 11:00
3160606,292.05,290.37,291.12,997,44,4,295,0,0,28.09.2016 12:00
3160606,292.05,290.93,291.49,997,43,1,317,0,0,28.09.2016 13:00
3160606,293.71,290.93,292.78,996,71,4,254,0,0,28.09.2016 14:00
3160606,297.59,289.82,292.71,997,71,2,180,0,0,28.09.2016 15:00
3160606,293.71,290.37,291.48,999,40,3,272,0,0,28.09.2016 16:00
3160606,290.15,287.04,288.64,1000,45,2,326,44,0,28.09.2016 17:00
3160606,288.15,285.93,287.04,1000,76,2,279,44,0,28.09.2016 18:00
3160606,287.59,285.37,286.41,1000,51,2,279,44,0,28.09.2016 19:00
3160606,286.85,284.26,285.57,1000,81,2,260,24,0,28.09.2016 20:00
3160606,286.48,283.15,285.22,1000,83,2,260,24,0,28.09.2016 21:00
3160606,286.48,283.15,284.96,999,59,2,260,24,0,28.09.2016 22:00
3160606,286.48,283.15,284.54,1001,85,1,206,56,0,28.09.2016 23:00
3160606,286.48,282.59,284.46,998,63,1,206,56,0,29.09.2016 00:00
3160606,286.48,283.15,284.53,1001,80,1,206,56,0.30,29.09.2016 01:00
3160606,286.48,282.04,283.74,1000,86,2,183,92,0.30,29.09.2016 02:00
3160606,286.48,282.04,283.67,998,88,2,183,92,0.30,29.09.2016 03:00
3160606,288.71,281.48,284.2,995,92,2,183,92,0.30,29.09.2016 04:00
3160606,289.82,282.04,284.77,989,96,1,126,92,0.90,29.09.2016 05:00
3160606,289.82,283.15,285.41,991,92,3,216,92,0.30,29.09.2016 06:00
3160606,289.82,283.71,285.58,989,96,3,216,92,0.90,29.09.2016 07:00
3160606,289.82,285.25,286.87,989,88,4,234,88,0.00166666666666667,29.09.2016 08:00
3160606,290.75,287.04,288.93,989,53,4,234,88,0.00166666666666667,29.09.2016 09:00
3160606,290.75,287.04,289.07,984,47,3,329,88,0.00166666666666667,29.09.2016 10:00
3160606,290.95,288.15,289.68,988,40,5,225,0,0,29.09.2016 11:00
3160606,291.48,288.71,290.05,983,42,4,313,0,0,29.09.2016 12:00
3160606,291.48,289.26,290.38,986,38,5,225,0,0,29.09.2016 13:00
3160606,291.48,289.26,290.28,986,40,6,233,8,0.000833333333333333,29.09.2016 14:00
3160606,291.48,287.04,289.34,982,48,2,305,8,0.000833333333333333,29.09.2016 15:00
3160606,289.26,286.48,288.32,985,51,6,233,8,0.000833333333333333,29.09.2016 16:00
3160606,287.75,285.37,286.66,980,55,2,262,12,0,29.09.2016 17:00
3160606,287.35,284.82,285.86,981,55,7,239,12,0,29.09.2016 18:00
3160606,287.15,283.71,285.4,980,55,3,319,12,0,29.09.2016 19:00
3160606,286.35,283.71,284.92,981,55,5,268,0,0,29.09.2016 20:00
3160606,286.25,283.71,284.75,983,55,4,324,0,0,29.09.2016 21:00
3160606,286.05,283.71,284.71,984,54,6,310,0,0,29.09.2016 22:00
3160606,285.65,283.71,284.47,986,54,4,260,36,0,29.09.2016 23:00
3160606,284.75,283.15,283.82,990,55,4,260,36,0,30.09.2016 00:00
3160606,285.25,282.59,283.81,988,54,2,316,36,0,30.09.2016 01:00
3160606,284.45,282.04,283.19,992,53,3,254,20,0,30.09.2016 02:00
3160606,284.05,281.48,282.82,989,58,3,254,20,0,30.09.2016 03:00
3160606,283.65,281.48,282.44,990,56,3,254,20,0,30.09.2016 04:00
3160606,283.55,280.93,282,991,59,4,249,44,0,30.09.2016 05:00
3160606,284.82,279.82,282.17,992,60,4,249,44,0,30.09.2016 06:00
3160606,288.15,281.48,283.68,992,56,2,315,44,0,30.09.2016 07:00
3160606,289.26,282.59,284.9,993,53,3,327,0,0,30.09.2016 08:00
3160606,289.26,282.59,285.43,993,47,1,329,0,0,30.09.2016 09:00
3160606,288.71,284.82,286.7,993,42,4,323,0,0,30.09.2016 10:00
3160606,289.26,285.93,287.69,993,41,5,238,0,0,30.09.2016 11:00
3160606,289.82,285.93,287.55,993,43,3,309,0,0,30.09.2016 12:00
3160606,289.82,285.93,287.61,993,41,4,317,0,0,30.09.2016 13:00
3160606,289.26,285.93,287.56,992,65,2,239,24,0,30.09.2016 14:00
3160606,288.71,286.48,287.69,992,65,2,211,24,0,30.09.2016 15:00
3160606,289.82,285.93,287.83,997,44,4,240,24,0,30.09.2016 16:00
3160606,286.48,283.71,285.2,994,49,1,307,8,0,30.09.2016 17:00
3160606,285.37,282.59,283.82,994,53,1,319,8,0,30.09.2016 18:00
3160606,284.26,281.48,282.95,998,57,4,240,8,0,30.09.2016 19:00
3160606,283.85,281.48,282.77,995,60,1,302,8,0,30.09.2016 20:00
3160606,283.71,281.48,282.62,999,57,4,243,8,0,30.09.2016 21:00
3160606,283.15,283.15,283.15,1000,58,4,243,8,0,30.09.2016 22:00
3160606,282.59,278.15,280.63,997,68,1,326,24,0,30.09.2016 23:00
3160606,282.04,277.59,279.9,998,69,0,270,24,0,01.10.2016 00:00
3160606,281.48,276.48,279.43,1002,68,3,255,24,0,01.10.2016 01:00
3160606,280.93,275.37,278.59,999,73,3,258,0,0,01.10.2016 02:00
3160606,281.05,275.37,278.59,999,76,3,258,0,0,01.10.2016 03:00
3160606,279.55,274.82,277.79,1000,76,1,310,0,0,01.10.2016 04:00
3160606,279.26,274.26,277.44,1000,83,2,243,0,0,01.10.2016 05:00
3160606,282.04,274.26,277.77,1001,84,2,243,0,0,01.10.2016 06:00
3160606,288.15,275.93,279.84,1001,85,2,243,0,0,01.10.2016 07:00
3160606,292.04,277.59,282.38,1002,85,2,236,0,0,01.10.2016 08:00
3160606,291.48,279.82,284.55,1003,71,2,236,0,0,01.10.2016 09:00
3160606,290.93,282.04,286.28,1003,65,2,236,0,0,01.10.2016 10:00
3160606,290.93,283.15,287.35,1003,60,2,231,8,0,01.10.2016 11:00
3160606,291.48,284.82,288.35,1004,56,2,231,8,0,01.10.2016 12:00
3160606,291.48,285.93,289,1003,34,2,231,8,0,01.10.2016 13:00
3160606,290.315,290.315,290.315,1003,33,1,226,26,0,01.10.2016 14:00
3160606,298.71,289.26,291.63,1003,33,1,222,44,0,01.10.2016 15:00
3160606,292.04,285.37,288.7,1004,61,1,222,44,0,01.10.2016 16:00
3160606,286.48,282.04,284.68,1004,72,1,191,12,0,01.10.2016 17:00
3160606,285.37,280.37,282.57,1004,64,1,191,12,0,01.10.2016 18:00
3160606,284.82,278.71,281.41,1005,81,1,191,12,0,01.10.2016 19:00
3160606,283.71,278.15,280.31,1005,82,1,193,8,0,01.10.2016 20:00
3160606,282.59,277.04,279.21,1005,83,1,193,8,0,01.10.2016 21:00
3160606,281.48,276.48,278.62,1006,81,1,193,8,0,01.10.2016 22:00
3160606,279.82,276.48,277.74,1006,85,0,304,24,0,01.10.2016 23:00
3160606,279.26,276.48,277.4,1006,86,0,304,24,0,02.10.2016 00:00
3160606,278.71,275.93,277.18,1008,87,0,304,24,0,02.10.2016 01:00
3160606,279.26,275.37,276.73,1008,87,1,353,56,0,02.10.2016 02:00
3160606,279.26,275.37,276.77,1013,94,1,353,56,0,02.10.2016 03:00
3160606,275.45,275.45,275.45,1013,96,1,353,56,0,02.10.2016 04:00
3160606,279.26,274.82,276.8,1010,90,1,2,64,0,02.10.2016 05:00
3160606,280.37,274.82,277.09,1009,89,1,2,64,0,02.10.2016 06:00
3160606,280.93,275.37,277.73,1010,89,1,2,64,0,02.10.2016 07:00
3160606,281.48,276.48,279.82,1011,89,2,18,24,0,02.10.2016 08:00
3160606,283.45,279.26,281.55,1011,86,2,18,24,0,02.10.2016 09:00
3160606,285.95,282.04,284.04,1013,62,2,18,24,0,02.10.2016 10:00
3160606,287.04,283.15,285.21,1012,68,3,39,0,0,02.10.2016 11:00
3160606,288.15,284.26,286.34,1012,64,3,39,0,0,02.10.2016 12:00
3160606,289.26,284.82,286.95,1017,38,3,39,0,0,02.10.2016 13:00
3160606,287.63,287.63,287.63,1017,37,3,37,4,0,02.10.2016 14:00
3160606,295.37,285.93,288.31,1018,37,3,35,8,0,02.10.2016 15:00
3160606,293.71,284.26,287.3,1014,68,3,35,8,0,02.10.2016 16:00
3160606,285.37,282.04,283.57,1016,47,2,106,0,0,02.10.2016 17:00
3160606,284.26,280.93,281.98,1016,74,3,32,0,0,02.10.2016 18:00
3160606,283.71,279.65,280.9,1018,63,3,32,0,0,02.10.2016 19:00
3160606,282.59,278.25,279.73,1023,79,2,24,0,0,02.10.2016 20:00
3160606,281.48,277.05,278.81,1019,74,2,24,0,0,02.10.2016 21:00
3160606,281.48,276.48,278.18,1020,74,2,24,0,0,02.10.2016 22:00
3160606,280.37,275.37,277.39,1022,80,0,130,0,0,02.10.2016 23:00
3160606,279.82,274.82,276.89,1021,77,2,21,0,0,03.10.2016 00:00
3160606,279.82,274.26,276.48,1022,77,2,21,0,0,03.10.2016 01:00
3160606,279.26,274.26,276.4,1023,78,2,18,0,0,03.10.2016 02:00
3160606,279.26,273.71,275.9,1023,79,2,18,0,0,03.10.2016 03:00
3160606,278.71,273.15,275.33,1024,80,2,18,0,0,03.10.2016 04:00
3160606,278.71,272.59,275.03,1025,81,2,23,0,0,03.10.2016 05:00
3160606,280.37,272.59,275.26,1026,82,2,23,0,0,03.10.2016 06:00
3160606,284.26,273.15,276.83,1028,82,2,23,0,0,03.10.2016 07:00
3160606,285.37,273.15,277.26,1032,83,1,19,0,0,03.10.2016 08:00
3160606,285.37,278.95,284.99,1033,71,1,19,0,0,03.10.2016 09:00
3160606,285.93,279.26,282.85,1029,67,1,19,0,0,03.10.2016 10:00
3160606,287.04,281.48,283.92,1030,62,1,20,0,0,03.10.2016 11:00
3160606,288.15,282.59,285.44,1028,71,1,95,0,0,03.10.2016 12:00
3160606,288.15,283.15,286.31,1030,54,1,20,0,0,03.10.2016 13:00
3160606,287.69,287.69,287.69,1031,42,1,20,0,0,03.10.2016 14:00
3160606,295.93,285.93,289.07,1033,31,1,21,0,0,03.10.2016 15:00
3160606,295.37,283.15,287.96,1031,67,1,21,0,0,03.10.2016 16:00
3160606,284.26,280.93,282.19,1032,72,1,11,0,0,03.10.2016 17:00
3160606,282.04,278.71,280.21,1033,65,1,11,0,0,03.10.2016 18:00
3160606,280.93,277.59,278.88,1034,76,1,11,0,0,03.10.2016 19:00
3160606,280.37,276.75,277.87,1035,77,1,338,0,0,03.10.2016 20:00
3160606,279.26,275.55,276.74,1035,79,1,338,0,0,03.10.2016 21:00
3160606,278.15,274.85,275.93,1036,81,1,338,0,0,03.10.2016 22:00
3160606,277.59,274.05,275.44,1034,100,0,301,0,0,03.10.2016 23:00
3160606,277.04,273.75,275.16,1035,100,0,356,0,0,04.10.2016 00:00
3160606,276.48,273.71,274.62,1038,83,1,344,0,0,04.10.2016 01:00
3160606,276.48,273.55,274.34,1038,84,1,13,0,0,04.10.2016 02:00
3160606,276.48,273.15,274.49,1039,84,1,13,0,0,04.10.2016 03:00
3160606,277.04,272.85,274.32,1040,84,1,13,0,0,04.10.2016 04:00
3160606,277.04,272.59,274.11,1038,100,1,34,0,0,04.10.2016 05:00
3160606,278.71,272.04,274.26,1041,86,2,38,0,0,04.10.2016 06:00
3160606,281.48,272.59,275.67,1040,100,1,61,0,0,04.10.2016 07:00
3160606,283.15,273.15,277.37,1042,87,2,36,0,0,04.10.2016 08:00
3160606,284.26,275.37,280.05,1041,89,3,81,0,0,04.10.2016 09:00
3160606,284.26,278.71,282.22,1046,60,2,36,0,0,04.10.2016 10:00
3160606,285.93,282.04,283.66,1043,67,2,31,0,0,04.10.2016 11:00
3160606,285.93,282.04,284.02,1045,54,2,31,0,0,04.10.2016 12:00
3160606,287.04,286.35,286.72,1045,51,2,31,0,0,04.10.2016 13:00
3160606,292.6645,292.6645,292.6645,1028,65,3,124,18,0,04.10.2016 14:00
3160606,293.71,284.26,287.11,1042,55,2,32,0,0,04.10.2016 15:00
3160606,292.04,282.04,285.86,1042,61,2,32,0,0,04.10.2016 16:00
3160606,283.35,280.37,281.97,1043,67,2,37,0,0,04.10.2016 17:00
3160606,281.48,278.15,279.59,1044,69,2,37,0,0,04.10.2016 18:00
3160606,280.37,276.48,278.31,1041,90,0,40,0,0,04.10.2016 19:00
3160606,280.37,275.93,277.52,1044,73,2,30,8,0,04.10.2016 20:00
3160606,278.71,275.37,276.37,1044,74,2,30,8,0,04.10.2016 21:00
3160606,278.15,274.26,275.5,1044,82,2,30,8,0,04.10.2016 22:00
3160606,277.59,273.71,274.99,1044,86,2,29,0,0,04.10.2016 23:00
3160606,277.04,273.15,274.35,1044,79,2,29,0,0,05.10.2016 00:00
3160606,277.04,273.15,274.2,1044,87,2,29,0,0,05.10.2016 01:00
3160606,276.48,272.59,273.86,1044,80,2,18,0,0,05.10.2016 02:00
3160606,275.93,271.48,273.52,1042,100,0,4,0,0,05.10.2016 03:00
3160606,275.37,271.48,273.09,1044,92,2,18,0,0,05.10.2016 04:00
3160606,275.37,271.48,273.07,1044,83,2,15,0,0,05.10.2016 05:00
3160606,276.48,271.48,273.51,1047,99,2,15,0,0,05.10.2016 06:00
3160606,280.37,272.59,274.97,1045,95,2,15,0,0,05.10.2016 07:00
3160606,281.48,274.26,276.57,1044,83,2,9,0,0,05.10.2016 08:00
3160606,280.597,280.597,280.597,1043,82,2,9,0,0,05.10.2016 09:00
3160606,280.597,280.597,280.597,1043,82,2,9,0,0,05.10.2016 10:00
3160606,282.996,282.996,282.996,1041,68,2,18,0,0,05.10.2016 11:00
3160606,282.996,282.996,282.996,1041,68,2,18,0,0,05.10.2016 12:00
3160606,282.996,282.996,282.996,1041,68,2,18,0,0,05.10.2016 13:00
3160606,283.015,283.015,283.015,1040,65,2,18,0,0,05.10.2016 14:00
3160606,283.015,283.015,283.015,1040,65,2,18,0,0,05.10.2016 15:00
3160606,283.015,283.015,283.015,1040,65,2,18,0,0,05.10.2016 16:00
3160606,279.66,279.66,279.66,1039,82,2,16,0,0,05.10.2016 17:00
3160606,279.66,279.66,279.66,1039,82,2,16,0,0,05.10.2016 18:00
3160606,279.66,279.66,279.66,1039,82,2,16,0,0,05.10.2016 19:00
3160606,277.374,277.374,277.374,1039,98,2,20,0,0,05.10.2016 20:00
3160606,277.374,277.374,277.374,1039,98,2,20,0,0,05.10.2016 21:00
3160606,277.374,277.374,277.374,1039,98,2,20,0,0,05.10.2016 22:00
3160606,276.181,276.181,276.181,1039,100,2,24,0,0,05.10.2016 23:00
3160606,276.181,276.181,276.181,1039,100,2,24,0,0,06.10.2016 00:00
3160606,276.181,276.181,276.181,1039,100,2,24,0,0,06.10.2016 01:00
3160606,275.223,275.223,275.223,1038,100,2,15,20,0,06.10.2016 02:00
3160606,275.223,275.223,275.223,1038,100,2,15,20,0,06.10.2016 03:00
3160606,275.223,275.223,275.223,1038,100,2,15,20,0,06.10.2016 04:00
3160606,274.865,274.865,274.865,1037,100,1,14,68,0,06.10.2016 05:00
3160606,274.865,274.865,274.865,1037,100,1,14,68,0,06.10.2016 06:00
3160606,274.865,274.865,274.865,1037,100,1,14,68,0,06.10.2016 07:00
3160606,280.489,280.489,280.489,1036,90,1,17,0,0,06.10.2016 08:00
3160606,280.489,280.489,280.489,1036,90,1,17,0,0,06.10.2016 09:00
3160606,280.489,280.489,280.489,1036,90,1,17,0,0,06.10.2016 10:00
3160606,284.291,284.291,284.291,1036,64,3,28,0,0,06.10.2016 11:00
3160606,284.291,284.291,284.291,1036,64,3,28,0,0,06.10.2016 12:00
3160606,284.291,284.291,284.291,1036,64,3,28,0,0,06.10.2016 13:00
3160606,283.929,283.929,283.929,1033,64,3,26,20,0,06.10.2016 14:00
3160606,283.929,283.929,283.929,1033,64,3,26,20,0,06.10.2016 15:00
3160606,283.929,283.929,283.929,1033,64,3,26,20,0,06.10.2016 16:00
3160606,282.171,282.171,282.171,1033,70,3,26,36,0,06.10.2016 17:00
3160606,282.171,282.171,282.171,1033,70,3,26,36,0,06.10.2016 18:00
3160606,282.171,282.171,282.171,1033,70,3,26,36,0,06.10.2016 19:00
3160606,281.294,281.294,281.294,1033,78,3,31,32,0,06.10.2016 20:00
3160606,281.294,281.294,281.294,1033,78,3,31,32,0,06.10.2016 21:00
3160606,281.294,281.294,281.294,1033,78,3,31,32,0,06.10.2016 22:00
3160606,280.869,280.869,280.869,1032,84,3,32,36,0,06.10.2016 23:00
3160606,280.869,280.869,280.869,1032,84,3,32,36,0,07.10.2016 00:00
3160606,280.869,280.869,280.869,1032,84,3,32,36,0,07.10.2016 01:00
3160606,280.221,280.221,280.221,1032,93,3,26,8,0,07.10.2016 02:00
3160606,280.221,280.221,280.221,1032,93,3,26,8,0,07.10.2016 03:00
3160606,280.221,280.221,280.221,1032,93,3,26,8,0,07.10.2016 04:00
3160606,279.927,279.927,279.927,1031,95,3,31,8,0,07.10.2016 05:00
